dispnum,ccode1,ccode2,year,midongoing,midonset,sidea1,sidea2,revstate1,revstate2,revtype11,revtype12,revtype21,revtype22,fatality1,fatality2,fatalpre1,fatalpre2,hiact1,hiact2,hostlev1,hostlev2,orig1,orig2,hiact,hostlev,mindur,maxdur,outcome,settle,fatality,fatalpre,stmon,endmon,recip,numa,numb,ongo2010,version
4273,645,200,2000,1,0,0,1,1,1,2,2,0,3,6,2,-9,33,20,20,5,5,1,0,20,5,2034,2034,1,2,1,-9,10,5,1,19,1,0,gml-2.1.1
4273,645,200,2001,1,0,0,1,1,1,2,2,0,3,6,2,-9,33,20,20,5,5,1,0,20,5,2034,2034,1,2,1,-9,10,5,1,19,1,0,gml-2.1.1
4273,645,200,2002,1,0,0,1,1,1,2,2,0,3,6,2,-9,33,20,20,5,5,1,0,20,5,2034,2034,1,2,1,-9,10,5,1,19,1,0,gml-2.1.1
4273,645,200,2003,1,0,0,1,1,1,2,2,0,3,6,2,-9,33,20,20,5,5,1,0,20,5,2034,2034,1,2,1,-9,10,5,1,19,1,0,gml-2.1.1
4273,645,210,1999,1,1,0,1,1,0,2,0,0,0,6,0,-9,0,20,7,5,3,1,0,20,5,2034,2034,1,2,1,-9,10,5,1,19,1,0,gml-2.1.1
4273,645,210,2003,1,1,0,1,1,1,2,2,0,3,6,0,-9,0,20,7,5,3,1,0,20,5,2034,2034,1,2,1,-9,10,5,1,19,1,0,gml-2.1.1
4273,645,220,1999,1,1,0,1,1,0,2,0,0,0,6,0,-9,0,20,7,5,3,1,0,20,5,2034,2034,1,2,1,-9,10,5,1,19,1,0,gml-2.1.1
4273,645,255,1999,1,1,0,1,1,0,2,0,0,0,6,0,-9,0,20,7,5,3,1,0,20,5,2034,2034,1,2,1,-9,10,5,1,19,1,0,gml-2.1.1
4273,645,290,2003,1,1,0,1,1,1,2,2,0,3,6,-9,-9,-9,20,20,5,5,1,0,20,5,2034,2034,1,2,1,-9,10,5,1,19,1,0,gml-2.1.1
4273,645,325,1999,1,1,0,1,1,0,2,0,0,0,6,0,-9,0,20,7,5,3,1,0,20,5,2034,2034,1,2,1,-9,10,5,1,19,1,0,gml-2.1.1
4273,645,350,1999,1,1,0,1,1,0,2,0,0,0,6,0,-9,0,20,7,5,3,1,0,20,5,2034,2034,1,2,1,-9,10,5,1,19,1,0,gml-2.1.1
4273,645,640,1999,1,1,0,1,1,0,2,0,0,0,6,0,-9,0,20,0,5,1,1,0,20,5,2034,2034,1,2,1,-9,10,5,1,19,1,0,gml-2.1.1
4273,645,651,1999,1,1,0,1,1,0,2,0,0,0,6,0,-9,0,20,7,5,3,1,0,20,5,2034,2034,1,2,1,-9,10,5,1,19,1,0,gml-2.1.1
4273,645,663,1999,1,1,0,1,1,0,2,0,0,0,6,0,-9,0,20,7,5,3,1,0,20,5,2034,2034,1,2,1,-9,10,5,1,19,1,0,gml-2.1.1
4273,645,666,1998,1,1,0,1,1,0,2,0,0,0,6,0,-9,0,20,10,5,3,1,0,20,5,2034,2034,1,2,1,-9,10,5,1,19,1,0,gml-2.1.1
4273,645,666,2002,1,1,0,1,1,0,2,0,0,0,6,0,-9,0,20,0,5,1,1,0,20,5,2034,2034,1,2,1,-9,10,5,1,19,1,0,gml-2.1.1
4273,645,670,1999,1,1,0,1,1,0,2,0,0,0,6,1,-9,1,20,15,5,4,1,0,20,5,2034,2034,1,2,1,-9,10,5,1,19,1,0,gml-2.1.1
4273,645,670,2000,1,0,0,1,1,0,2,0,0,0,6,1,-9,1,20,15,5,4,1,0,20,5,2034,2034,1,2,1,-9,10,5,1,19,1,0,gml-2.1.1
4273,645,670,2001,1,0,0,1,1,0,2,0,0,0,6,1,-9,1,20,15,5,4,1,0,20,5,2034,2034,1,2,1,-9,10,5,1,19,1,0,gml-2.1.1
4273,645,670,2003,1,1,0,1,1,1,2,2,0,0,6,0,-9,0,20,8,5,3,1,0,20,5,2034,2034,1,2,1,-9,10,5,1,19,1,0,gml-2.1.1
4273,645,690,1997,1,1,0,1,1,0,2,0,0,0,6,0,-9,0,20,11,5,3,1,0,20,5,2034,2034,1,2,1,-9,10,5,1,19,1,0,gml-2.1.1
4273,645,690,1998,1,0,0,1,1,0,2,0,0,0,6,0,-9,0,20,11,5,3,1,0,20,5,2034,2034,1,2,1,-9,10,5,1,19,1,0,gml-2.1.1
4273,645,690,1999,1,0,0,1,1,0,2,0,0,0,6,0,-9,0,20,11,5,3,1,0,20,5,2034,2034,1,2,1,-9,10,5,1,19,1,0,gml-2.1.1
4273,645,690,2000,1,0,0,1,1,0,2,0,0,0,6,0,-9,0,20,11,5,3,1,0,20,5,2034,2034,1,2,1,-9,10,5,1,19,1,0,gml-2.1.1
4273,645,690,2001,1,0,0,1,1,0,2,0,0,0,6,0,-9,0,20,11,5,3,1,0,20,5,2034,2034,1,2,1,-9,10,5,1,19,1,0,gml-2.1.1
4273,645,690,2002,1,0,0,1,1,1,2,2,0,0,6,0,-9,0,20,11,5,3,1,0,20,5,2034,2034,1,2,1,-9,10,5,1,19,1,0,gml-2.1.1
4273,645,690,2003,1,1,0,1,1,1,2,2,0,0,6,0,-9,0,20,11,5,3,1,0,20,5,2034,2034,1,2,1,-9,10,5,1,19,1,0,gml-2.1.1
4273,645,692,2003,1,1,0,1,1,1,2,2,0,0,6,0,-9,0,20,7,5,3,1,0,20,5,2034,2034,1,2,1,-9,10,5,1,19,1,0,gml-2.1.1
4273,645,694,2003,1,1,0,1,1,1,2,2,0,0,6,0,-9,0,20,7,5,3,1,0,20,5,2034,2034,1,2,1,-9,10,5,1,19,1,0,gml-2.1.1
4273,645,696,1999,1,1,0,1,1,0,2,0,0,0,6,0,-9,0,20,7,5,3,1,0,20,5,2034,2034,1,2,1,-9,10,5,1,19,1,0,gml-2.1.1
4273,645,696,2003,1,1,0,1,1,1,2,2,0,0,6,0,-9,0,20,7,5,3,1,0,20,5,2034,2034,1,2,1,-9,10,5,1,19,1,0,gml-2.1.1
4273,645,698,2003,1,1,0,1,1,1,2,2,0,0,6,0,-9,0,20,7,5,3,1,0,20,5,2034,2034,1,2,1,-9,10,5,1,19,1,0,gml-2.1.1
4273,645,900,2003,1,1,0,1,1,1,2,2,0,3,6,0,-9,0,20,20,5,5,1,0,20,5,2034,2034,1,2,1,-9,10,5,1,19,1,0,gml-2.1.1
4273,651,645,1999,1,1,1,0,0,1,0,2,0,0,0,6,0,-9,7,20,3,5,0,1,20,5,2034,2034,1,2,1,-9,10,5,1,19,1,0,gml-2.1.1
4273,663,645,1999,1,1,1,0,0,1,0,2,0,0,0,6,0,-9,7,20,3,5,0,1,20,5,2034,2034,1,2,1,-9,10,5,1,19,1,0,gml-2.1.1
4273,666,645,1998,1,1,1,0,0,1,0,2,0,0,0,6,0,-9,10,20,3,5,0,1,20,5,2034,2034,1,2,1,-9,10,5,1,19,1,0,gml-2.1.1
4273,666,645,2002,1,1,1,0,0,1,0,2,0,0,0,6,0,-9,0,20,1,5,0,1,20,5,2034,2034,1,2,1,-9,10,5,1,19,1,0,gml-2.1.1
4273,670,645,1999,1,1,1,0,0,1,0,2,0,0,1,6,1,-9,15,20,4,5,0,1,20,5,2034,2034,1,2,1,-9,10,5,1,19,1,0,gml-2.1.1
4273,670,645,2000,1,0,1,0,0,1,0,2,0,0,1,6,1,-9,15,20,4,5,0,1,20,5,2034,2034,1,2,1,-9,10,5,1,19,1,0,gml-2.1.1
4273,670,645,2001,1,0,1,0,0,1,0,2,0,0,1,6,1,-9,15,20,4,5,0,1,20,5,2034,2034,1,2,1,-9,10,5,1,19,1,0,gml-2.1.1
4273,670,645,2003,1,1,1,0,1,1,2,2,0,0,0,6,0,-9,8,20,3,5,0,1,20,5,2034,2034,1,2,1,-9,10,5,1,19,1,0,gml-2.1.1
4273,690,645,1997,1,1,1,0,0,1,0,2,0,0,0,6,0,-9,11,20,3,5,0,1,20,5,2034,2034,1,2,1,-9,10,5,1,19,1,0,gml-2.1.1
4273,690,645,1998,1,0,1,0,0,1,0,2,0,0,0,6,0,-9,11,20,3,5,0,1,20,5,2034,2034,1,2,1,-9,10,5,1,19,1,0,gml-2.1.1
4273,690,645,1999,1,0,1,0,0,1,0,2,0,0,0,6,0,-9,11,20,3,5,0,1,20,5,2034,2034,1,2,1,-9,10,5,1,19,1,0,gml-2.1.1
4273,690,645,2000,1,0,1,0,0,1,0,2,0,0,0,6,0,-9,11,20,3,5,0,1,20,5,2034,2034,1,2,1,-9,10,5,1,19,1,0,gml-2.1.1
4273,690,645,2001,1,0,1,0,0,1,0,2,0,0,0,6,0,-9,11,20,3,5,0,1,20,5,2034,2034,1,2,1,-9,10,5,1,19,1,0,gml-2.1.1
4273,690,645,2002,1,0,1,0,1,1,2,2,0,0,0,6,0,-9,11,20,3,5,0,1,20,5,2034,2034,1,2,1,-9,10,5,1,19,1,0,gml-2.1.1
4273,690,645,2003,1,1,1,0,1,1,2,2,0,0,0,6,0,-9,11,20,3,5,0,1,20,5,2034,2034,1,2,1,-9,10,5,1,19,1,0,gml-2.1.1
4273,692,645,2003,1,1,1,0,1,1,2,2,0,0,0,6,0,-9,7,20,3,5,0,1,20,5,2034,2034,1,2,1,-9,10,5,1,19,1,0,gml-2.1.1
4273,694,645,2003,1,1,1,0,1,1,2,2,0,0,0,6,0,-9,7,20,3,5,0,1,20,5,2034,2034,1,2,1,-9,10,5,1,19,1,0,gml-2.1.1
4273,696,645,1999,1,1,1,0,0,1,0,2,0,0,0,6,0,-9,7,20,3,5,0,1,20,5,2034,2034,1,2,1,-9,10,5,1,19,1,0,gml-2.1.1
4273,696,645,2003,1,1,1,0,1,1,2,2,0,0,0,6,0,-9,7,20,3,5,0,1,20,5,2034,2034,1,2,1,-9,10,5,1,19,1,0,gml-2.1.1
4273,698,645,2003,1,1,1,0,1,1,2,2,0,0,0,6,0,-9,7,20,3,5,0,1,20,5,2034,2034,1,2,1,-9,10,5,1,19,1,0,gml-2.1.1
4273,900,645,2003,1,1,1,0,1,1,2,2,3,0,0,6,0,-9,20,20,5,5,0,1,20,5,2034,2034,1,2,1,-9,10,5,1,19,1,0,gml-2.1.1
4275,645,690,2000,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,10,1,3,1,1,10,3,1,1,5,3,0,0,8,8,0,1,1,0,gml-2.1.1
4275,690,645,2000,1,1,1,0,0,1,0,1,0,0,0,0,0,0,10,0,3,1,1,1,10,3,1,1,5,3,0,0,8,8,0,1,1,0,gml-2.1.1
4277,750,770,2001,1,1,0,1,1,1,2,1,0,0,1,1,-9,-9,17,17,4,4,1,1,17,4,863,863,3,1,2,-9,7,11,1,1,1,0,gml-2.1.1
4277,750,770,2002,1,0,0,1,1,1,2,1,0,0,1,1,-9,-9,17,17,4,4,1,1,17,4,863,863,3,1,2,-9,7,11,1,1,1,0,gml-2.1.1
4277,750,770,2003,1,0,0,1,1,1,2,1,0,0,1,1,-9,-9,17,17,4,4,1,1,17,4,863,863,3,1,2,-9,7,11,1,1,1,0,gml-2.1.1
4277,770,750,2001,1,1,1,0,1,1,1,2,0,0,1,1,-9,-9,17,17,4,4,1,1,17,4,863,863,3,1,2,-9,7,11,1,1,1,0,gml-2.1.1
4277,770,750,2002,1,0,1,0,1,1,1,2,0,0,1,1,-9,-9,17,17,4,4,1,1,17,4,863,863,3,1,2,-9,7,11,1,1,1,0,gml-2.1.1
4277,770,750,2003,1,0,1,0,1,1,1,2,0,0,1,1,-9,-9,17,17,4,4,1,1,17,4,863,863,3,1,2,-9,7,11,1,1,1,0,gml-2.1.1
4278,710,900,2001,1,1,1,0,1,0,2,0,0,0,0,0,0,0,7,0,3,1,1,1,7,3,1,1,5,3,0,0,4,4,0,1,1,0,gml-2.1.1
4278,900,710,2001,1,1,0,1,0,1,0,2,0,0,0,0,0,0,0,7,1,3,1,1,7,3,1,1,5,3,0,0,4,4,0,1,1,0,gml-2.1.1
4279,710,840,2001,1,1,1,0,1,1,1,1,0,0,0,0,0,0,7,0,3,1,1,1,7,3,1,31,5,3,0,0,5,5,0,1,1,0,gml-2.1.1
4279,840,710,2001,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,7,1,3,1,1,7,3,1,31,5,3,0,0,5,5,0,1,1,0,gml-2.1.1
4280,2,710,2001,1,1,0,1,0,1,0,2,0,0,0,1,0,1,12,15,3,4,1,1,15,4,103,103,7,1,1,1,3,7,1,1,1,0,gml-2.1.1
4280,710,2,2001,1,1,1,0,1,0,2,0,0,0,1,0,1,0,15,12,4,3,1,1,15,4,103,103,7,1,1,1,3,7,1,1,1,0,gml-2.1.1
4281,2,710,2001,1,1,0,1,0,1,0,2,0,0,0,0,0,0,7,7,3,3,0,1,7,3,128,158,5,3,0,0,3,8,1,1,2,0,gml-2.1.1
4281,710,2,2001,1,1,1,0,1,0,2,0,0,0,0,0,0,0,7,7,3,3,1,0,7,3,128,158,5,3,0,0,3,8,1,1,2,0,gml-2.1.1
4281,710,713,2001,1,1,1,0,1,0,2,0,0,0,0,0,0,0,7,7,3,3,1,1,7,3,128,158,5,3,0,0,3,8,1,1,2,0,gml-2.1.1
4281,713,710,2001,1,1,0,1,0,1,0,2,0,0,0,0,0,0,7,7,3,3,1,1,7,3,128,158,5,3,0,0,3,8,1,1,2,0,gml-2.1.1
4282,731,732,2001,1,1,1,0,1,1,2,2,1,0,1,1,13,4,17,17,4,4,1,1,17,4,1258,1258,5,3,1,17,6,11,1,1,1,0,gml-2.1.1
4282,731,732,2002,1,0,1,0,1,1,2,2,1,0,1,1,13,4,17,17,4,4,1,1,17,4,1258,1258,5,3,1,17,6,11,1,1,1,0,gml-2.1.1
4282,731,732,2003,1,0,1,0,1,1,2,2,1,0,1,1,13,4,17,17,4,4,1,1,17,4,1258,1258,5,3,1,17,6,11,1,1,1,0,gml-2.1.1
4282,731,732,2004,1,0,1,0,1,1,2,2,1,0,1,1,13,4,17,17,4,4,1,1,17,4,1258,1258,5,3,1,17,6,11,1,1,1,0,gml-2.1.1
4282,732,731,2001,1,1,0,1,1,1,2,2,0,1,1,1,4,13,17,17,4,4,1,1,17,4,1258,1258,5,3,1,17,6,11,1,1,1,0,gml-2.1.1
4282,732,731,2002,1,0,0,1,1,1,2,2,0,1,1,1,4,13,17,17,4,4,1,1,17,4,1258,1258,5,3,1,17,6,11,1,1,1,0,gml-2.1.1
4282,732,731,2003,1,0,0,1,1,1,2,2,0,1,1,1,4,13,17,17,4,4,1,1,17,4,1258,1258,5,3,1,17,6,11,1,1,1,0,gml-2.1.1
4282,732,731,2004,1,0,0,1,1,1,2,2,0,1,1,1,4,13,17,17,4,4,1,1,17,4,1258,1258,5,3,1,17,6,11,1,1,1,0,gml-2.1.1
4283,2,700,2001,1,1,1,0,1,0,3,0,2,0,1,6,2,-9,17,17,4,4,1,1,21,5,62,62,1,3,6,-9,9,11,1,15,1,0,gml-2.1.1
4283,20,700,2001,1,1,1,0,1,0,3,0,2,0,0,6,0,-9,16,17,4,4,0,1,21,5,62,62,1,3,6,-9,9,11,1,15,1,0,gml-2.1.1
4283,200,700,2001,1,1,1,0,1,0,3,0,2,0,0,6,0,-9,17,17,4,4,1,1,21,5,62,62,1,3,6,-9,9,11,1,15,1,0,gml-2.1.1
4283,210,700,2001,1,1,1,0,1,0,3,0,2,0,0,6,0,-9,7,17,3,4,0,1,21,5,62,62,1,3,6,-9,9,11,1,15,1,0,gml-2.1.1
4283,220,700,2001,1,1,1,0,1,0,3,0,2,0,0,6,0,-9,16,17,4,4,1,1,21,5,62,62,1,3,6,-9,9,11,1,15,1,0,gml-2.1.1
4283,230,700,2001,1,1,1,0,1,0,3,0,2,0,0,6,0,-9,7,17,3,4,0,1,21,5,62,62,1,3,6,-9,9,11,1,15,1,0,gml-2.1.1
4283,235,700,2001,1,1,1,0,1,0,3,0,2,0,0,6,0,-9,7,17,3,4,0,1,21,5,62,62,1,3,6,-9,9,11,1,15,1,0,gml-2.1.1
4283,255,700,2001,1,1,1,0,1,0,3,0,2,0,0,6,0,-9,7,17,3,4,0,1,21,5,62,62,1,3,6,-9,9,11,1,15,1,0,gml-2.1.1
4283,350,700,2001,1,1,1,0,1,0,3,0,2,0,0,6,0,-9,7,17,3,4,0,1,21,5,62,62,1,3,6,-9,9,11,1,15,1,0,gml-2.1.1
4283,365,700,2001,1,1,1,0,1,0,3,0,2,0,0,6,0,-9,17,17,4,4,1,1,21,5,62,62,1,3,6,-9,9,11,1,15,1,0,gml-2.1.1
4283,640,700,2001,1,1,1,0,1,0,3,0,2,0,0,6,0,-9,16,17,4,4,0,1,21,5,62,62,1,3,6,-9,9,11,1,15,1,0,gml-2.1.1
4283,700,2,2001,1,1,0,1,0,1,0,3,0,2,6,1,-9,2,17,17,4,4,1,1,21,5,62,62,1,3,6,-9,9,11,1,15,1,0,gml-2.1.1
4283,700,20,2001,1,1,0,1,0,1,0,3,0,2,6,0,-9,0,17,16,4,4,1,0,21,5,62,62,1,3,6,-9,9,11,1,15,1,0,gml-2.1.1
4283,700,200,2001,1,1,0,1,0,1,0,3,0,2,6,0,-9,0,17,17,4,4,1,1,21,5,62,62,1,3,6,-9,9,11,1,15,1,0,gml-2.1.1
4283,700,210,2001,1,1,0,1,0,1,0,3,0,2,6,0,-9,0,17,7,4,3,1,0,21,5,62,62,1,3,6,-9,9,11,1,15,1,0,gml-2.1.1
4283,700,220,2001,1,1,0,1,0,1,0,3,0,2,6,0,-9,0,17,16,4,4,1,1,21,5,62,62,1,3,6,-9,9,11,1,15,1,0,gml-2.1.1
4283,700,230,2001,1,1,0,1,0,1,0,3,0,2,6,0,-9,0,17,7,4,3,1,0,21,5,62,62,1,3,6,-9,9,11,1,15,1,0,gml-2.1.1
4283,700,235,2001,1,1,0,1,0,1,0,3,0,2,6,0,-9,0,17,7,4,3,1,0,21,5,62,62,1,3,6,-9,9,11,1,15,1,0,gml-2.1.1
4283,700,255,2001,1,1,0,1,0,1,0,3,0,2,6,0,-9,0,17,7,4,3,1,0,21,5,62,62,1,3,6,-9,9,11,1,15,1,0,gml-2.1.1
4283,700,350,2001,1,1,0,1,0,1,0,3,0,2,6,0,-9,0,17,7,4,3,1,0,21,5,62,62,1,3,6,-9,9,11,1,15,1,0,gml-2.1.1
4283,700,365,2001,1,1,0,1,0,1,0,3,0,2,6,0,-9,0,17,17,4,4,1,1,21,5,62,62,1,3,6,-9,9,11,1,15,1,0,gml-2.1.1
4283,700,640,2001,1,1,0,1,0,1,0,3,0,2,6,0,-9,0,17,16,4,4,1,0,21,5,62,62,1,3,6,-9,9,11,1,15,1,0,gml-2.1.1
4283,700,702,2001,1,1,0,1,0,1,0,3,0,2,6,0,-9,0,17,8,4,3,1,0,21,5,62,62,1,3,6,-9,9,11,1,15,1,0,gml-2.1.1
4283,700,704,2001,1,1,0,1,0,1,0,3,0,2,6,0,-9,0,17,17,4,4,1,0,21,5,62,62,1,3,6,-9,9,11,1,15,1,0,gml-2.1.1
4283,700,770,2001,1,1,0,1,0,1,0,3,0,2,6,0,-9,0,17,17,4,4,1,0,21,5,62,62,1,3,6,-9,9,11,1,15,1,0,gml-2.1.1
4283,700,900,2001,1,1,0,1,0,1,0,3,0,2,6,0,-9,0,17,21,4,5,1,0,21,5,62,62,1,3,6,-9,9,11,1,15,1,0,gml-2.1.1
4283,702,700,2001,1,1,1,0,1,0,3,0,2,0,0,6,0,-9,8,17,3,4,0,1,21,5,62,62,1,3,6,-9,9,11,1,15,1,0,gml-2.1.1
4283,704,700,2001,1,1,1,0,1,0,3,0,2,0,0,6,0,-9,17,17,4,4,0,1,21,5,62,62,1,3,6,-9,9,11,1,15,1,0,gml-2.1.1
4283,770,700,2001,1,1,1,0,1,0,3,0,2,0,0,6,0,-9,17,17,4,4,0,1,21,5,62,62,1,3,6,-9,9,11,1,15,1,0,gml-2.1.1
4283,900,700,2001,1,1,1,0,1,0,3,0,2,0,0,6,0,-9,21,17,5,4,0,1,21,5,62,62,1,3,6,-9,9,11,1,15,1,0,gml-2.1.1
4284,482,483,2001,1,1,1,0,1,0,2,0,0,0,0,0,0,0,7,0,3,1,1,1,7,3,1,1,5,4,0,0,12,12,0,1,1,0,gml-2.1.1
4284,483,482,2001,1,1,0,1,0,1,0,2,0,0,0,0,0,0,0,7,1,3,1,1,7,3,1,1,5,4,0,0,12,12,0,1,1,0,gml-2.1.1
4285,371,630,1994,1,1,1,0,0,0,0,0,0,0,0,1,0,13,16,0,4,1,1,1,16,4,1,1,5,3,1,13,3,3,0,1,1,0,gml-2.1.1
4285,630,371,1994,1,1,0,1,0,0,0,0,0,0,1,0,13,0,0,16,1,4,1,1,16,4,1,1,5,3,1,13,3,3,0,1,1,0,gml-2.1.1
4286,625,651,1993,1,1,1,0,1,0,1,0,0,0,0,0,0,0,15,0,4,1,1,1,15,4,1,22,5,3,0,0,3,3,0,1,1,0,gml-2.1.1
4286,651,625,1993,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,15,1,4,1,1,15,4,1,22,5,3,0,0,3,3,0,1,1,0,gml-2.1.1
4287,625,651,1994,1,1,1,0,1,0,1,0,0,0,0,0,0,0,15,0,4,1,1,1,15,4,1,13,5,3,0,0,5,5,0,1,1,0,gml-2.1.1
4287,651,625,1994,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,15,1,4,1,1,15,4,1,13,5,3,0,0,5,5,0,1,1,0,gml-2.1.1
4288,625,651,1996,1,1,0,1,0,1,0,1,0,0,1,0,-9,0,0,16,1,4,1,1,16,4,1,31,5,3,1,-9,3,3,0,1,1,0,gml-2.1.1
4288,651,625,1996,1,1,1,0,1,0,1,0,0,0,0,1,0,-9,16,0,4,1,1,1,16,4,1,31,5,3,1,-9,3,3,0,1,1,0,gml-2.1.1
4289,630,640,1999,1,1,0,1,0,1,0,2,0,0,0,0,0,0,0,16,1,4,1,1,16,4,1,1,5,3,0,0,7,7,0,1,1,0,gml-2.1.1
4289,640,630,1999,1,1,1,0,1,0,2,0,0,0,0,0,0,0,16,0,4,1,1,1,16,4,1,1,5,3,0,0,7,7,0,1,1,0,gml-2.1.1
4290,630,640,2001,1,1,0,1,0,1,0,2,0,0,0,0,0,0,0,7,1,3,1,1,7,3,2,2,5,3,0,0,8,8,0,1,1,0,gml-2.1.1
4290,640,630,2001,1,1,1,0,1,0,2,0,0,0,0,0,0,0,7,0,3,1,1,1,7,3,2,2,5,3,0,0,8,8,0,1,1,0,gml-2.1.1
4291,640,652,1998,1,1,1,0,1,0,2,0,0,0,0,0,0,0,7,0,3,1,1,1,7,3,20,20,1,1,0,0,10,10,0,1,1,0,gml-2.1.1
4291,652,640,1998,1,1,0,1,0,1,0,2,0,0,0,0,0,0,0,7,1,3,1,1,7,3,20,20,1,1,0,0,10,10,0,1,1,0,gml-2.1.1
4292,630,645,1999,1,1,1,0,1,0,2,0,0,0,0,0,0,0,16,0,4,1,1,1,16,4,2,2,5,3,0,0,6,6,0,1,1,0,gml-2.1.1
4292,645,630,1999,1,1,0,1,0,1,0,2,0,0,0,0,0,0,0,16,1,4,1,1,16,4,2,2,5,3,0,0,6,6,0,1,1,0,gml-2.1.1
4293,670,694,1995,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1,3,1,1,8,3,2,2,5,3,0,0,6,6,0,1,1,0,gml-2.1.1
4293,694,670,1995,1,1,1,0,0,0,0,0,0,0,0,0,0,0,8,0,3,1,1,1,8,3,2,2,5,3,0,0,6,6,0,1,1,0,gml-2.1.1
4295,20,345,2000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,15,1,4,1,1,15,4,67,67,7,1,0,0,8,10,0,1,2,0,gml-2.1.1
4295,200,345,2000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,15,1,4,1,1,15,4,67,67,7,1,0,0,8,10,0,1,2,0,gml-2.1.1
4295,345,20,2000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,15,0,4,1,1,1,15,4,67,67,7,1,0,0,8,10,0,1,2,0,gml-2.1.1
4295,345,200,2000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,15,0,4,1,1,1,15,4,67,67,7,1,0,0,8,10,0,1,2,0,gml-2.1.1
4296,385,900,2001,1,1,0,1,1,0,2,0,0,0,0,0,0,0,0,15,1,4,1,1,15,4,1,1,5,3,0,0,8,8,0,1,1,0,gml-2.1.1
4296,900,385,2001,1,1,1,0,0,1,0,2,0,0,0,0,0,0,15,0,4,1,1,1,15,4,1,1,5,3,0,0,8,8,0,1,1,0,gml-2.1.1
4297,365,740,1996,1,1,1,0,0,1,0,1,0,0,0,0,0,0,15,0,4,1,1,1,15,4,1,20,4,1,0,0,10,10,0,1,1,0,gml-2.1.1
4297,740,365,1996,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,15,1,4,1,1,15,4,1,20,4,1,0,0,10,10,0,1,1,0,gml-2.1.1
4298,2,345,2000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,7,15,3,4,0,1,15,4,56,56,5,3,0,0,8,9,1,1,2,0,gml-2.1.1
4298,344,345,2000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,7,15,3,4,1,1,15,4,56,56,5,3,0,0,8,9,1,1,2,0,gml-2.1.1
4298,345,2,2000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,15,7,4,3,1,0,15,4,56,56,5,3,0,0,8,9,1,1,2,0,gml-2.1.1
4298,345,344,2000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,15,7,4,3,1,1,15,4,56,56,5,3,0,0,8,9,1,1,2,0,gml-2.1.1
4299,2,645,1993,1,1,1,0,0,0,0,0,0,0,0,1,0,-9,16,0,4,1,1,1,16,4,3,3,5,3,1,-9,6,6,0,1,1,0,gml-2.1.1
4299,645,2,1993,1,1,0,1,0,0,0,0,0,0,1,0,-9,0,0,16,1,4,1,1,16,4,3,3,5,3,1,-9,6,6,0,1,1,0,gml-2.1.1
4300,438,451,2001,1,1,1,0,1,0,2,0,0,0,0,0,0,0,16,11,4,3,1,1,16,4,130,130,5,3,0,0,1,6,1,1,1,0,gml-2.1.1
4300,451,438,2001,1,1,0,1,0,1,0,2,0,0,0,0,0,0,11,16,3,4,1,1,16,4,130,130,5,3,0,0,1,6,1,1,1,0,gml-2.1.1
4301,450,451,2001,1,1,0,1,0,1,4,4,0,0,0,0,0,0,0,15,1,4,1,1,15,4,1,31,7,4,0,0,5,5,0,1,1,0,gml-2.1.1
4301,451,450,2001,1,1,1,0,1,0,4,4,0,0,0,0,0,0,15,0,4,1,1,1,15,4,1,31,7,4,0,0,5,5,0,1,1,0,gml-2.1.1
4302,438,450,1999,1,1,1,0,1,1,2,2,0,0,0,0,0,0,8,0,3,1,1,1,8,3,36,36,6,1,0,0,8,9,0,1,1,0,gml-2.1.1
4302,450,438,1999,1,1,0,1,1,1,2,2,0,0,0,0,0,0,0,8,1,3,1,1,8,3,36,36,6,1,0,0,8,9,0,1,1,0,gml-2.1.1
4303,540,551,2001,1,1,1,0,1,0,2,0,0,0,1,0,10,0,16,16,4,4,1,1,16,4,319,319,8,4,1,10,1,11,1,1,1,0,gml-2.1.1
4303,551,540,2001,1,1,0,1,0,1,0,2,0,0,0,1,0,10,16,16,4,4,1,1,16,4,319,319,8,4,1,10,1,11,1,1,1,0,gml-2.1.1
4304,500,625,1997,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7,1,3,1,1,7,3,1,1,5,3,0,0,12,12,0,1,1,0,gml-2.1.1
4304,625,500,1997,1,1,1,0,0,0,0,0,0,0,0,0,0,0,7,0,3,1,1,1,7,3,1,1,5,3,0,0,12,12,0,1,1,0,gml-2.1.1
4305,500,625,2001,1,1,1,0,0,0,0,0,0,0,0,0,0,0,8,0,3,1,1,1,8,3,1,1,5,3,0,0,10,10,0,1,1,0,gml-2.1.1
